,선수,WAR,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+,연도,포지션,생일
500,강민호,1.83,112,393,346,36,81,20,0,13,140,45,0,0,33,9.0,2.0,76.0,9.0,2.0,3.0,0.23399999999999999,0.315,0.405,0.7190000000000001,0.327,92.2,1.83,2019,C,1985-08-18
501,허경민,1.82,75,276,228,35,68,9,1,1,82,25,14,4,27,9.0,0.0,14.0,7.0,7.0,5.0,0.298,0.387,0.36,0.746,0.35100000000000003,106.3,1.82,2013,2B,1990-08-26
502,고종욱,1.82,123,453,426,70,133,24,8,8,197,54,16,4,22,3.0,2.0,92.0,11.0,0.0,2.0,0.312,0.349,0.462,0.8109999999999999,0.35700000000000004,104.2,1.82,2017,LF,1989-01-11
503,유한준,1.81,133,497,445,52,136,19,0,13,194,68,0,2,45,2.0,2.0,59.0,10.0,2.0,3.0,0.306,0.37,0.436,0.8059999999999999,0.359,105.6,1.81,2017,RF,1981-07-01
504,김용의,1.8,105,347,308,62,98,18,4,1,127,20,19,7,35,0.0,0.0,64.0,6.0,4.0,0.0,0.318,0.38799999999999996,0.41200000000000003,0.8,0.369,104.7,1.8,2016,CF,1985-08-20
505,이대호,1.79,135,549,485,48,138,23,1,16,211,88,0,0,48,9.0,4.0,65.0,19.0,0.0,7.0,0.285,0.355,0.435,0.79,0.36,118.3,1.79,2019,DH,1982-06-21
506,박정권,1.79,124,494,438,66,123,23,0,21,209,70,3,3,46,4.0,1.0,119.0,9.0,4.0,2.0,0.281,0.353,0.47700000000000004,0.83,0.364,113.0,1.79,2015,1B,1981-07-21
507,김재현,1.79,111,328,267,41,77,17,0,10,124,48,7,5,51,3.0,2.0,42.0,10.0,4.0,3.0,0.28800000000000003,0.40399999999999997,0.46399999999999997,0.8690000000000001,0.391,132.8,1.79,2010,DH,1975-10-02
508,박용택,1.79,107,420,370,62,111,21,0,9,159,45,19,4,38,5.0,3.0,64.0,6.0,6.0,1.0,0.3,0.37200000000000005,0.43,0.802,0.36200000000000004,113.7,1.79,2010,DH,1979-04-21
509,이학주,1.78,118,436,385,43,101,14,3,7,142,36,15,5,32,10.0,0.0,89.0,3.0,5.0,4.0,0.262,0.332,0.369,0.701,0.324,92.7,1.78,2019,SS,1990-11-04
511,김민성,1.75,128,465,413,46,117,24,0,10,171,45,1,0,40,6.0,3.0,80.0,6.0,1.0,5.0,0.28300000000000003,0.35100000000000003,0.414,0.765,0.33799999999999997,93.4,1.75,2018,3B,1988-12-17
512,이대형,1.75,143,654,600,89,192,14,3,1,215,42,37,20,44,2.0,0.0,90.0,6.0,7.0,1.0,0.32,0.368,0.358,0.726,0.341,86.9,1.75,2016,CF,1983-07-19
513,윤요섭,1.74,75,196,171,17,51,7,0,2,64,19,3,2,16,6.0,1.0,35.0,9.0,1.0,2.0,0.298,0.374,0.374,0.7490000000000001,0.355,121.7,1.74,2012,C,1982-03-30
514,김상현,1.74,79,330,288,44,62,5,1,21,132,53,3,1,33,8.0,1.0,85.0,10.0,0.0,1.0,0.215,0.312,0.45799999999999996,0.7709999999999999,0.342,100.2,1.74,2010,3B,1980-11-12
515,김경언,1.73,110,313,268,25,65,14,2,4,95,31,7,4,39,1.0,2.0,73.0,1.0,4.0,1.0,0.243,0.34,0.354,0.6940000000000001,0.326,101.2,1.73,2012,CF,1982-12-07
516,박석민,1.73,101,382,319,43,78,15,0,14,135,56,1,2,50,13.0,0.0,92.0,17.0,0.0,0.0,0.245,0.369,0.423,0.792,0.359,107.5,1.73,2017,3B,1985-06-22
517,박병호,1.73,66,230,201,31,51,11,2,13,105,31,2,0,26,2.0,0.0,76.0,5.0,0.0,1.0,0.254,0.344,0.522,0.866,0.389,137.0,1.73,2011,1B,1986-07-10
518,정형식,1.72,118,325,274,44,65,11,3,4,94,19,22,4,30,6.0,0.0,48.0,5.0,12.0,3.0,0.237,0.32299999999999995,0.34299999999999997,0.6659999999999999,0.307,87.6,1.72,2012,CF,1991-01-28
519,서건창,1.72,86,372,316,53,84,13,2,0,101,18,26,7,33,11.0,0.0,29.0,3.0,8.0,4.0,0.266,0.35200000000000004,0.32,0.6709999999999999,0.321,85.5,1.72,2013,2B,1989-08-22
520,최희섭,1.72,80,301,246,31,62,17,0,7,100,42,1,1,50,2.0,5.0,53.0,9.0,0.0,3.0,0.252,0.379,0.40700000000000003,0.785,0.366,129.7,1.72,2012,1B,1979-03-16
521,박경수,1.71,131,511,442,62,116,27,1,15,190,66,1,2,57,6.0,4.0,118.0,14.0,3.0,3.0,0.262,0.35200000000000004,0.43,0.782,0.345,95.9,1.71,2017,2B,1984-03-31
522,이호준,1.71,119,472,399,46,119,20,0,21,202,87,3,2,65,2.0,6.0,78.0,11.0,2.0,4.0,0.298,0.396,0.506,0.902,0.396,125.7,1.71,2016,DH,1976-02-08
523,김강민,1.71,80,267,235,40,70,14,0,14,126,46,10,6,22,5.0,0.0,57.0,1.0,5.0,0.0,0.298,0.37,0.536,0.9059999999999999,0.381,119.1,1.71,2018,CF,1982-09-13
524,노진혁,1.7,125,458,420,52,119,21,4,11,181,42,4,3,33,2.0,0.0,92.0,8.0,1.0,2.0,0.28300000000000003,0.337,0.431,0.768,0.337,95.1,1.7,2018,3B,1989-07-15
525,오재원,1.7,123,421,384,59,106,17,3,0,129,37,35,10,29,4.0,1.0,76.0,5.0,2.0,2.0,0.276,0.332,0.336,0.6679999999999999,0.313,80.8,1.7,2010,2B,1985-02-09
526,김경언,1.69,89,355,300,43,94,16,3,8,140,52,1,3,40,4.0,0.0,42.0,8.0,7.0,4.0,0.313,0.397,0.467,0.863,0.382,110.4,1.69,2014,RF,1982-12-07
527,오선진,1.69,110,446,399,33,105,18,3,3,138,41,14,9,25,7.0,0.0,65.0,7.0,13.0,2.0,0.263,0.316,0.34600000000000003,0.662,0.306,87.7,1.69,2012,3B,1989-07-07
528,이병규,1.69,70,277,230,42,56,9,1,12,103,35,2,1,43,3.0,2.0,83.0,4.0,1.0,0.0,0.243,0.37,0.44799999999999995,0.8170000000000001,0.365,119.0,1.69,2015,LF,1983-10-09
529,정훈,1.68,113,398,341,50,88,15,3,5,124,37,7,3,30,8.0,0.0,54.0,8.0,14.0,5.0,0.258,0.32799999999999996,0.364,0.6920000000000001,0.316,82.2,1.68,2013,SS,1987-07-18
530,김헌곤,1.68,114,467,411,57,122,20,1,5,159,46,10,8,37,8.0,1.0,41.0,18.0,5.0,6.0,0.297,0.36200000000000004,0.387,0.748,0.34600000000000003,107.6,1.68,2019,LF,1988-11-09
531,최진행,1.68,89,289,258,29,79,21,0,13,139,50,0,2,19,10.0,0.0,77.0,3.0,1.0,1.0,0.306,0.375,0.539,0.914,0.395,130.2,1.68,2017,LF,1985-08-17
532,정성훈,1.68,117,440,363,47,103,16,1,9,148,45,9,4,54,13.0,5.0,65.0,9.0,6.0,4.0,0.284,0.392,0.408,0.799,0.361,113.0,1.68,2015,1B,1980-06-27
533,이재원,1.68,140,559,489,58,138,18,1,17,209,100,1,3,54,11.0,5.0,85.0,22.0,0.0,5.0,0.282,0.363,0.42700000000000005,0.7909999999999999,0.355,106.7,1.68,2015,C,1988-02-24
534,정의윤,1.68,110,419,380,44,107,24,0,13,170,59,0,0,30,6.0,1.0,60.0,9.0,0.0,2.0,0.282,0.342,0.447,0.79,0.359,115.8,1.68,2019,DH,1986-07-25
535,이진영,1.66,115,424,371,49,123,23,1,10,178,72,2,5,45,3.0,1.0,44.0,13.0,0.0,5.0,0.332,0.40299999999999997,0.48,0.883,0.4,125.2,1.66,2016,DH,1980-06-15
536,조성환,1.66,103,390,345,40,96,14,0,3,119,33,5,2,28,1.0,0.0,58.0,7.0,14.0,2.0,0.278,0.332,0.345,0.677,0.312,91.7,1.66,2012,2B,1976-12-23
537,김민성,1.66,107,401,361,44,94,16,0,8,134,50,2,1,30,4.0,0.0,75.0,12.0,5.0,1.0,0.26,0.32299999999999995,0.371,0.6940000000000001,0.32,94.6,1.66,2019,3B,1988-12-17
538,나주환,1.65,100,353,305,49,82,13,2,7,120,42,14,6,25,5.0,0.0,74.0,3.0,16.0,2.0,0.26899999999999996,0.332,0.39299999999999996,0.726,0.32,85.0,1.65,2010,SS,1984-06-14
539,정근우,1.64,102,425,375,63,114,24,1,11,173,57,6,5,39,7.0,1.0,43.0,12.0,1.0,3.0,0.304,0.377,0.461,0.8390000000000001,0.369,111.8,1.64,2018,2B,1982-10-02
540,이택근,1.64,85,368,317,44,94,17,0,4,123,29,10,6,40,3.0,1.0,45.0,9.0,5.0,3.0,0.297,0.377,0.38799999999999996,0.765,0.358,115.6,1.64,2011,1B,1980-07-10
541,문우람,1.64,69,291,256,41,78,19,0,4,109,28,2,2,25,4.0,0.0,43.0,1.0,4.0,2.0,0.305,0.373,0.426,0.799,0.37,118.6,1.64,2013,RF,1992-03-08
542,김강민,1.63,127,460,422,54,114,14,2,8,156,50,15,8,31,4.0,3.0,103.0,2.0,0.0,3.0,0.27,0.324,0.37,0.6940000000000001,0.321,90.7,1.63,2019,CF,1982-09-13
543,박한이,1.62,121,506,429,77,110,19,2,4,145,30,8,2,60,5.0,3.0,88.0,7.0,10.0,2.0,0.256,0.353,0.33799999999999997,0.691,0.325,93.1,1.62,2011,RF,1979-01-28
544,송지만,1.62,106,350,301,43,80,8,1,9,117,43,9,1,38,3.0,3.0,78.0,5.0,5.0,3.0,0.266,0.35100000000000003,0.389,0.7390000000000001,0.34,103.5,1.62,2011,RF,1973-03-02
545,임재철,1.61,96,173,130,27,38,5,2,3,56,18,7,3,31,8.0,2.0,28.0,2.0,3.0,1.0,0.292,0.45299999999999996,0.431,0.884,0.406,143.2,1.61,2010,RF,1976-04-08
546,안치홍,1.61,118,484,414,56,103,15,0,3,127,39,16,1,52,6.0,0.0,74.0,13.0,7.0,5.0,0.249,0.33799999999999997,0.307,0.644,0.31,78.4,1.61,2013,2B,1990-07-02
547,손주인,1.61,122,409,354,47,114,20,3,2,146,39,5,4,33,6.0,0.0,35.0,6.0,12.0,4.0,0.322,0.385,0.41200000000000003,0.7979999999999999,0.36,100.1,1.61,2016,2B,1983-12-01
549,박해민,1.6,119,373,310,65,92,11,4,1,114,31,36,8,37,6.0,0.0,45.0,4.0,19.0,1.0,0.297,0.381,0.368,0.7490000000000001,0.337,85.3,1.6,2014,CF,1990-02-24
550,장민석,1.58,116,475,414,64,102,9,5,8,145,35,32,10,40,3.0,0.0,67.0,1.0,14.0,4.0,0.24600000000000002,0.315,0.35,0.665,0.306,87.5,1.58,2012,LF,1982-05-09
551,송광민,1.58,113,460,434,63,129,24,0,18,207,79,4,4,18,4.0,0.0,93.0,13.0,0.0,4.0,0.297,0.32799999999999996,0.47700000000000004,0.805,0.34600000000000003,96.4,1.58,2018,3B,1983-06-24
552,이지영,1.58,90,203,178,31,61,10,0,2,77,19,0,0,15,4.0,1.0,27.0,3.0,6.0,0.0,0.34299999999999997,0.406,0.433,0.8390000000000001,0.368,113.5,1.58,2018,C,1986-02-27
553,박한이,1.57,112,466,394,56,112,12,3,6,148,55,4,4,51,1.0,0.0,74.0,5.0,18.0,2.0,0.284,0.366,0.376,0.742,0.34,98.9,1.57,2013,RF,1979-01-28
554,박한이,1.57,110,401,349,57,105,21,0,14,168,69,1,0,40,2.0,2.0,72.0,5.0,6.0,4.0,0.301,0.37200000000000005,0.48100000000000004,0.8540000000000001,0.374,109.2,1.57,2016,RF,1979-01-28
555,김민성,1.57,71,254,219,24,62,9,0,4,83,22,7,2,17,6.0,0.0,58.0,2.0,8.0,4.0,0.28300000000000003,0.34600000000000003,0.379,0.725,0.332,105.7,1.57,2012,3B,1988-12-17
556,이종욱,1.56,107,355,318,52,98,15,0,5,128,34,9,2,28,5.0,0.0,30.0,5.0,2.0,2.0,0.308,0.371,0.40299999999999997,0.774,0.35200000000000004,103.2,1.56,2017,CF,1980-06-18
557,한상훈,1.56,131,485,398,49,107,12,3,3,134,39,16,10,46,6.0,1.0,66.0,6.0,33.0,2.0,0.26899999999999996,0.35200000000000004,0.337,0.6890000000000001,0.309,82.3,1.56,2011,2B,1980-06-03
558,이종욱,1.56,124,495,438,73,126,28,4,6,180,78,15,4,40,3.0,0.0,60.0,5.0,1.0,13.0,0.28800000000000003,0.342,0.41100000000000003,0.753,0.33899999999999997,87.8,1.56,2014,RF,1980-06-18
559,정성훈,1.55,111,418,365,52,96,20,1,4,130,38,3,1,41,4.0,1.0,58.0,14.0,6.0,2.0,0.263,0.342,0.35600000000000004,0.698,0.32299999999999995,87.6,1.55,2010,3B,1980-06-27
560,정성훈,1.55,115,321,276,32,86,14,0,6,118,30,4,3,36,6.0,2.0,49.0,4.0,1.0,2.0,0.312,0.4,0.428,0.828,0.375,121.2,1.55,2017,1B,1980-06-27
561,이범호,1.55,42,171,140,13,41,7,0,2,54,19,1,0,27,1.0,2.0,23.0,3.0,0.0,3.0,0.293,0.40399999999999997,0.386,0.789,0.373,134.9,1.55,2012,3B,1981-11-25
562,송성문,1.55,78,238,211,35,66,19,0,7,106,45,2,4,24,0.0,0.0,49.0,2.0,2.0,1.0,0.313,0.381,0.502,0.884,0.382,122.2,1.55,2018,2B,1996-08-29
563,이성열,1.54,92,329,284,42,67,12,0,18,133,48,1,2,23,17.0,1.0,115.0,2.0,3.0,2.0,0.23600000000000002,0.32799999999999996,0.46799999999999997,0.797,0.359,111.6,1.54,2013,RF,1984-07-13
565,이원석,1.52,104,330,291,36,78,14,4,8,124,49,1,4,26,4.0,1.0,44.0,5.0,7.0,2.0,0.268,0.33399999999999996,0.426,0.7609999999999999,0.337,97.0,1.52,2010,3B,1986-10-21
566,정상호,1.51,113,324,279,34,71,11,1,12,120,49,1,2,22,15.0,0.0,80.0,2.0,8.0,0.0,0.254,0.342,0.43,0.772,0.34,97.1,1.51,2015,C,1982-12-24
567,서건창,1.51,85,368,312,52,93,24,4,3,134,37,9,2,42,1.0,0.0,24.0,7.0,11.0,2.0,0.298,0.381,0.429,0.81,0.359,105.8,1.51,2015,2B,1989-08-22
568,김민우,1.51,126,535,466,66,115,22,0,6,155,31,23,9,48,2.0,1.0,100.0,7.0,17.0,2.0,0.247,0.319,0.33299999999999996,0.6509999999999999,0.301,76.4,1.51,2011,3B,1979-03-21
569,오태곤,1.5,122,353,327,57,90,18,1,8,134,43,15,4,17,4.0,0.0,100.0,9.0,4.0,1.0,0.275,0.318,0.41,0.728,0.324,84.1,1.5,2015,SS,1991-11-18
570,이재원,1.5,69,252,226,27,57,10,1,8,93,41,2,1,17,4.0,0.0,32.0,8.0,3.0,2.0,0.252,0.313,0.41200000000000003,0.725,0.331,92.6,1.5,2013,C,1988-02-24
571,신종길,1.49,103,399,360,60,105,24,6,9,168,51,20,7,29,2.0,0.0,92.0,2.0,5.0,3.0,0.292,0.345,0.467,0.812,0.355,97.9,1.49,2014,RF,1983-12-31
572,정수빈,1.49,76,156,143,35,46,8,6,1,69,19,13,3,10,0.0,0.0,25.0,2.0,1.0,2.0,0.322,0.361,0.483,0.8440000000000001,0.376,122.9,1.49,2010,CF,1990-10-07
573,박동원,1.48,127,443,379,47,101,12,1,14,157,61,0,0,37,9.0,0.0,93.0,4.0,10.0,8.0,0.266,0.34,0.414,0.754,0.332,86.6,1.48,2015,C,1990-04-07
574,하주석,1.48,111,470,432,69,123,18,8,11,190,52,7,6,23,5.0,0.0,83.0,6.0,9.0,1.0,0.285,0.32799999999999996,0.44,0.767,0.33299999999999996,89.3,1.48,2017,SS,1994-02-25
576,박건우,1.47,70,175,158,31,54,12,0,5,81,26,2,1,12,3.0,0.0,29.0,2.0,2.0,0.0,0.342,0.39899999999999997,0.513,0.912,0.40299999999999997,143.3,1.47,2015,RF,1990-09-08
577,이원석,1.46,121,459,411,55,109,20,1,18,185,62,2,0,34,4.0,2.0,80.0,4.0,4.0,6.0,0.265,0.32299999999999995,0.45,0.773,0.33299999999999996,89.2,1.46,2017,3B,1986-10-21
578,김동엽,1.46,125,428,393,58,109,18,1,22,195,70,2,4,23,9.0,1.0,62.0,6.0,0.0,3.0,0.27699999999999997,0.32899999999999996,0.496,0.826,0.35600000000000004,103.6,1.46,2017,LF,1990-07-24
579,신종길,1.46,99,348,313,56,82,13,4,5,118,28,19,5,25,6.0,0.0,80.0,3.0,4.0,0.0,0.262,0.32899999999999996,0.377,0.706,0.32,78.4,1.46,2015,RF,1983-12-31
580,조영훈,1.45,120,426,380,38,107,26,3,6,157,39,4,5,39,2.0,1.0,56.0,6.0,3.0,2.0,0.282,0.35,0.413,0.763,0.354,107.9,1.45,2013,1B,1982-11-12
581,강민호,1.45,98,360,310,37,71,14,2,16,137,40,1,2,33,13.0,3.0,92.0,6.0,0.0,4.0,0.22899999999999998,0.325,0.442,0.767,0.336,82.7,1.45,2014,C,1985-08-18
582,김태완,1.44,76,246,202,26,51,12,0,6,81,29,4,1,31,2.0,0.0,37.0,7.0,10.0,1.0,0.252,0.35600000000000004,0.401,0.757,0.342,104.6,1.44,2011,2B,1981-09-19
583,박정권,1.43,122,472,416,61,106,18,1,12,162,59,4,6,43,4.0,2.0,80.0,7.0,6.0,3.0,0.255,0.32799999999999996,0.389,0.718,0.332,105.8,1.43,2012,1B,1981-07-21
584,오재원,1.43,122,484,416,68,113,18,1,5,148,58,13,10,54,5.0,1.0,82.0,10.0,3.0,6.0,0.272,0.358,0.35600000000000004,0.713,0.33399999999999996,84.5,1.43,2016,2B,1985-02-09
585,송광민,1.43,67,268,245,33,64,13,0,7,98,33,1,1,18,4.0,0.0,62.0,8.0,1.0,0.0,0.261,0.322,0.4,0.722,0.336,96.2,1.43,2013,SS,1983-06-24
586,채태인,1.43,102,396,356,48,104,13,0,14,159,54,0,3,33,2.0,3.0,94.0,6.0,2.0,3.0,0.292,0.353,0.447,0.799,0.359,111.1,1.43,2010,1B,1982-10-11
587,이형종,1.42,128,434,377,57,100,18,0,9,145,44,11,6,40,11.0,0.0,73.0,7.0,4.0,2.0,0.265,0.35100000000000003,0.385,0.736,0.33399999999999996,94.1,1.42,2017,LF,1989-06-07
590,강병식,1.41,107,300,251,32,72,9,1,9,110,30,2,2,34,11.0,2.0,51.0,5.0,1.0,3.0,0.287,0.391,0.43799999999999994,0.83,0.379,125.3,1.41,2010,DH,1977-04-23
591,장성호,1.41,116,478,390,53,95,13,0,8,132,37,0,6,81,4.0,2.0,66.0,9.0,3.0,0.0,0.244,0.379,0.33799999999999997,0.7170000000000001,0.34700000000000003,108.1,1.41,2011,1B,1977-10-18
592,박기남,1.41,91,214,174,35,50,11,0,4,73,21,2,0,25,2.0,0.0,28.0,4.0,11.0,2.0,0.287,0.379,0.42,0.799,0.35600000000000004,109.9,1.41,2013,3B,1981-08-14
594,조동찬,1.41,122,393,353,35,102,23,0,10,155,46,3,0,22,10.0,0.0,72.0,8.0,4.0,4.0,0.289,0.345,0.439,0.784,0.345,98.2,1.41,2017,2B,1983-07-27
595,신경현,1.41,119,292,253,29,63,13,0,10,106,40,6,5,27,0.0,1.0,54.0,10.0,9.0,3.0,0.249,0.318,0.419,0.737,0.322,86.6,1.41,2010,C,1975-11-28
596,박진만,1.4,100,326,276,25,69,14,1,3,94,24,3,4,37,5.0,0.0,47.0,6.0,5.0,3.0,0.25,0.34600000000000003,0.341,0.6859999999999999,0.326,89.1,1.4,2013,SS,1976-11-30
597,정의윤,1.4,112,381,349,44,112,16,0,15,173,45,0,1,19,9.0,0.0,61.0,11.0,0.0,4.0,0.321,0.368,0.496,0.863,0.379,119.7,1.4,2017,DH,1986-07-25
598,서동욱,1.4,104,265,218,27,57,12,1,6,89,21,4,2,30,3.0,0.0,52.0,4.0,12.0,2.0,0.261,0.35600000000000004,0.408,0.764,0.342,100.2,1.4,2013,2B,1984-03-21
599,손주인,1.39,125,423,351,42,93,17,3,3,125,41,9,6,40,6.0,0.0,63.0,8.0,20.0,6.0,0.265,0.345,0.35600000000000004,0.701,0.318,83.7,1.39,2013,2B,1983-12-01
600,박용택,1.38,134,583,524,89,159,38,1,15,244,76,3,3,47,5.0,0.0,107.0,21.0,0.0,7.0,0.303,0.36200000000000004,0.466,0.828,0.36200000000000004,112.7,1.38,2018,DH,1979-04-21
601,김상수,1.38,101,338,282,37,69,7,3,0,82,22,30,6,31,12.0,0.0,45.0,10.0,12.0,1.0,0.245,0.344,0.29100000000000004,0.634,0.3,72.3,1.38,2010,SS,1990-03-23
602,강경학,1.38,77,289,245,42,68,11,1,5,96,27,6,3,38,4.0,0.0,59.0,7.0,1.0,1.0,0.278,0.382,0.392,0.774,0.353,101.4,1.38,2018,2B,1992-08-11
603,정수빈,1.38,125,260,228,57,63,2,8,2,87,29,23,8,16,6.0,0.0,29.0,1.0,8.0,2.0,0.276,0.337,0.382,0.7190000000000001,0.32799999999999996,90.2,1.38,2013,CF,1990-10-07
604,이호준,1.37,122,500,424,59,115,20,0,23,204,78,3,5,67,3.0,0.0,104.0,15.0,1.0,5.0,0.271,0.371,0.48100000000000004,0.852,0.377,111.6,1.37,2014,DH,1976-02-08
605,정성훈,1.37,126,418,370,58,119,22,1,6,161,64,8,4,33,5.0,1.0,59.0,9.0,5.0,5.0,0.322,0.38,0.435,0.815,0.369,107.7,1.37,2016,1B,1980-06-27
606,최항,1.37,98,257,222,38,65,12,1,7,100,35,2,2,25,8.0,0.0,57.0,1.0,2.0,0.0,0.293,0.384,0.45,0.835,0.37,113.0,1.37,2018,2B,1994-01-03
607,양석환,1.37,140,519,483,53,127,27,0,22,220,82,2,2,24,6.0,0.0,81.0,9.0,1.0,5.0,0.263,0.303,0.455,0.759,0.324,89.6,1.37,2018,3B,1991-07-15
608,백상원,1.36,132,517,445,60,128,19,3,3,162,49,8,3,51,4.0,0.0,69.0,15.0,10.0,7.0,0.28800000000000003,0.361,0.364,0.725,0.335,83.9,1.36,2016,2B,1988-01-02
609,이명기,1.35,120,502,447,88,135,28,6,4,187,42,12,5,40,3.0,3.0,64.0,5.0,11.0,1.0,0.302,0.363,0.418,0.7809999999999999,0.34,95.0,1.35,2018,RF,1987-12-26
610,윌슨,1.35,68,268,231,21,58,15,0,9,100,37,0,2,31,5.0,0.0,60.0,8.0,0.0,1.0,0.251,0.35100000000000003,0.433,0.784,0.361,118.4,1.35,2019,3B,1990-07-29
611,진갑용,1.34,101,204,181,22,49,9,0,6,76,36,0,0,12,5.0,0.0,28.0,5.0,4.0,2.0,0.271,0.33,0.42,0.75,0.341,99.3,1.34,2013,C,1974-05-08
612,김태완,1.34,83,189,162,19,44,10,0,6,72,19,1,1,22,2.0,1.0,31.0,5.0,0.0,3.0,0.272,0.36,0.444,0.804,0.369,118.8,1.34,2013,2B,1981-09-19
613,오재원,1.34,77,213,188,29,53,7,3,0,66,17,14,2,17,0.0,1.0,43.0,4.0,6.0,2.0,0.282,0.33799999999999997,0.35100000000000003,0.6890000000000001,0.317,94.8,1.34,2012,2B,1985-02-09
614,최주환,1.33,81,238,210,29,57,11,2,2,78,22,4,3,18,3.0,0.0,23.0,2.0,6.0,1.0,0.271,0.336,0.371,0.708,0.327,102.3,1.33,2012,2B,1988-02-28
615,박경수,1.33,111,386,317,36,72,11,1,4,97,26,10,8,48,7.0,0.0,66.0,7.0,10.0,4.0,0.22699999999999998,0.33799999999999997,0.306,0.644,0.307,80.5,1.33,2011,SS,1984-03-31
616,권희동,1.33,116,413,348,37,89,17,0,6,124,41,3,0,50,7.0,1.0,60.0,10.0,5.0,3.0,0.256,0.358,0.35600000000000004,0.7140000000000001,0.33399999999999996,100.0,1.33,2019,RF,1990-12-30
617,유강남,1.33,126,313,279,26,76,11,1,8,113,37,2,1,19,7.0,0.0,55.0,10.0,7.0,1.0,0.272,0.33299999999999996,0.405,0.738,0.32799999999999996,91.4,1.33,2015,C,1992-07-15
618,김주찬,1.32,47,195,168,24,51,9,4,0,68,28,23,3,15,4.0,1.0,18.0,4.0,7.0,1.0,0.304,0.37200000000000005,0.405,0.777,0.35200000000000004,106.8,1.32,2013,LF,1981-03-25
619,장성우,1.32,126,412,365,25,96,7,0,7,124,41,0,1,35,2.0,2.0,86.0,11.0,4.0,6.0,0.263,0.326,0.34,0.6659999999999999,0.309,83.6,1.32,2019,C,1990-01-17
620,윤석민,1.3,108,418,361,54,106,24,1,14,174,71,3,2,37,8.0,1.0,62.0,16.0,5.0,7.0,0.294,0.366,0.48200000000000004,0.848,0.37,111.1,1.3,2015,3B,1985-09-04
621,이택근,1.3,104,356,308,40,95,25,1,4,134,52,1,0,32,9.0,0.0,44.0,14.0,3.0,4.0,0.308,0.385,0.435,0.82,0.365,109.9,1.3,2018,DH,1980-07-10
622,김주찬,1.3,118,535,485,89,134,18,4,9,187,40,65,19,31,5.0,1.0,65.0,5.0,11.0,3.0,0.276,0.324,0.386,0.71,0.32,85.4,1.3,2010,1B,1981-03-25
623,유한준,1.29,97,344,298,37,81,13,0,7,115,40,4,3,37,4.0,2.0,48.0,7.0,3.0,2.0,0.272,0.358,0.386,0.7440000000000001,0.348,103.8,1.29,2013,RF,1981-07-01
624,장영석,1.27,60,212,186,30,50,14,0,12,100,38,0,0,17,9.0,0.0,50.0,4.0,0.0,0.0,0.26899999999999996,0.359,0.5379999999999999,0.8959999999999999,0.386,128.2,1.27,2017,1B,1990-05-14
625,박세혁,1.26,89,194,170,37,48,12,0,3,69,22,5,0,16,4.0,0.0,55.0,0.0,3.0,1.0,0.282,0.35600000000000004,0.406,0.762,0.337,95.0,1.26,2018,C,1990-01-09
626,김원섭,1.26,110,341,277,45,74,13,3,5,108,33,8,5,53,3.0,0.0,46.0,5.0,6.0,2.0,0.267,0.38799999999999996,0.39,0.778,0.35700000000000004,103.2,1.26,2015,CF,1978-12-18
627,박해민,1.26,144,581,506,64,121,16,7,5,166,44,24,7,58,2.0,0.0,82.0,4.0,12.0,3.0,0.239,0.318,0.32799999999999996,0.6459999999999999,0.3,76.8,1.26,2019,CF,1990-02-24
628,최주환,1.25,100,270,238,34,67,16,2,5,102,32,0,3,25,3.0,2.0,34.0,6.0,3.0,1.0,0.282,0.35600000000000004,0.429,0.784,0.349,104.7,1.25,2015,3B,1988-02-28
629,김동주,1.25,66,245,223,18,65,5,0,2,76,27,3,1,16,2.0,0.0,24.0,7.0,0.0,4.0,0.29100000000000004,0.33899999999999997,0.341,0.68,0.325,100.3,1.25,2012,3B,1976-02-03
630,고영민,1.25,58,173,151,33,40,10,1,3,61,26,7,1,13,3.0,0.0,28.0,5.0,5.0,0.0,0.265,0.335,0.40399999999999997,0.7390000000000001,0.336,108.5,1.25,2012,2B,1984-02-08
631,노수광,1.24,131,425,382,72,109,18,3,6,151,39,16,9,25,9.0,2.0,84.0,3.0,4.0,5.0,0.285,0.34,0.395,0.735,0.327,87.0,1.24,2017,CF,1990-08-06
632,유민상,1.23,61,202,175,23,51,15,0,5,81,26,0,0,23,4.0,0.0,35.0,6.0,0.0,0.0,0.29100000000000004,0.386,0.46299999999999997,0.8490000000000001,0.391,139.6,1.23,2019,1B,1989-04-13
633,박기남,1.23,99,274,225,28,57,16,0,2,79,25,1,0,27,5.0,0.0,34.0,1.0,13.0,4.0,0.253,0.341,0.35100000000000003,0.6920000000000001,0.315,93.7,1.23,2012,3B,1981-08-14
634,김성욱,1.23,130,348,306,60,81,15,1,15,143,51,5,2,30,3.0,0.0,64.0,15.0,7.0,2.0,0.265,0.33399999999999996,0.467,0.802,0.348,94.9,1.23,2016,CF,1993-05-01
635,페게로,1.22,52,214,199,24,57,10,0,9,94,44,2,1,12,2.0,0.0,63.0,2.0,0.0,1.0,0.28600000000000003,0.332,0.47200000000000003,0.804,0.364,127.3,1.22,2019,1B,1987-02-22
